customer_id,free_trial_group,converted
23131062,2,0
6085893,2,0
13559827,2,0
17732359,2,0
7569544,2,0
7766953,2,0
5125600,2,0
15115165,2,0
11204695,2,0
6982992,2,0
6747070,2,0
12408458,2,0
1976609,2,0
22278090,2,0
7948663,2,0
11758921,2,0
285535,2,0
11060824,2,0
5640100,2,0
478996,2,0
5736468,2,0
1481661,2,0
10202644,2,0
2083263,2,0
8134328,2,0
7952724,2,0
5662579,2,0
20582139,2,0
1448822,2,0
20544429,2,0
15529764,2,0
13560869,2,0
21547620,2,0
20357408,2,0
13805874,2,0
1334744,2,0
1180423,2,0
7809435,2,0
21158399,2,0
16455897,2,0
23146592,2,0
19203420,2,0
15095090,2,0
11774016,2,0
2227433,2,0
8282857,2,0
10933975,2,0
1102669,2,0
2220404,2,0
13963972,2,0
5710226,2,0
17591945,2,0
1169860,2,0
1782012,2,0
10621398,2,0
8869462,2,0
23794860,2,0
582357,2,0
20542250,2,0
974831,2,0
12749044,2,0
1467359,2,0
22731667,2,0
8250825,2,0
865277,2,0
11041543,2,0
10082174,2,0
21428010,2,0
8704549,2,0
974481,2,0
8962977,2,0
20899753,2,0
22198472,2,0
6485567,2,0
8820912,2,0
666192,2,0
18018,2,0
1945195,2,0
13028426,2,0
11874961,2,0
1391004,2,0
10270348,2,0
20082198,2,0
12103973,2,0
8583189,2,0
7744662,2,0
20661167,2,0
12860977,2,0
10505403,2,0
6923914,2,0
23384394,2,0
9858481,2,0
24508624,2,0
5605636,2,0
9983471,2,0
8941722,2,0
23684348,2,0
298797,2,0
1387252,2,0
14482600,2,0
87029,2,0
19556742,2,0
22939076,2,0
169047,2,0
19334082,2,0
8296747,2,0
23441251,2,0
703251,2,0
7983303,2,0
5178859,2,0
16514665,2,0
812743,2,0
2236621,2,0
974776,2,0
22931768,2,0
13478288,2,0
7443185,2,0
763127,2,0
11849019,2,0
19668796,2,0
19402086,2,0
830963,2,0
6360033,2,0
7981727,2,0
27364,2,0
281156,2,0
7499419,2,0
21185910,2,0
567794,2,0
6137791,2,0
6196229,2,0
6331307,2,0
11184088,2,0
14756313,2,0
23449828,2,0
5685771,2,0
11776809,2,0
12575961,2,0
17816413,2,0
10783433,2,0
7353944,2,0
18402788,2,0
15787659,2,0
6654788,2,0
398797,2,0
17322436,2,0
12731821,2,0
807232,2,0
16503225,2,0
11513301,2,0
9127236,2,0
1549026,2,0
396368,2,0
8051707,2,0
23331660,2,0
24233267,2,0
21363781,2,0
17572768,2,0
7820395,2,0
12089026,2,0
7727305,2,0
15262976,2,0
20419408,2,0
11051711,2,0
15125470,2,0
6847619,2,0
20495478,2,0
22451973,2,0
22169631,2,0
951223,2,0
2219409,2,0
7006246,2,0
17795057,2,0
2217307,2,0
23923437,2,0
7985055,2,0
8582632,2,0
14944905,2,0
21214524,2,0
304771,2,0
23511587,2,0
23751679,2,0
13329165,2,0
1118733,2,0
875049,2,0
16904516,2,0
10850548,2,0
63227,2,0
9046691,2,0
885046,2,0
9138005,2,0
5468668,2,0
19521051,2,0
13647337,2,0
9017869,2,0
19210740,2,0
2133638,2,0
20498188,2,0
8274549,2,0
10481649,2,0
13308082,2,0
24766177,2,0
5598675,2,0
18449009,2,0
20715675,2,0
16249695,2,0
14124198,2,0
22883611,2,0
14147380,2,0
21331268,2,0
6866191,2,0
1874872,2,0
10877618,2,0
379332,2,0
22016548,2,0
23547052,2,0
152340,2,0
6360686,2,0
21734482,2,0
34650,2,0
9374838,2,0
17174656,2,0
7995129,2,0
13266037,2,0
836996,2,0
1837826,2,0
11492113,2,0
8214574,2,0
10061791,2,0
9618244,2,0
15156773,2,0
19573927,2,0
21924998,2,0
8800771,2,0
1858506,2,0
15427936,2,0
8919277,2,0
8523210,2,0
7677309,2,0
11446495,2,0
10167243,2,0
9631232,2,0
12236045,2,0
13925661,2,0
13631483,2,0
932899,2,0
20311595,2,0
10510532,2,0
503586,2,0
19135651,2,0
8526237,2,0
14480799,2,0
21360278,2,0
22549431,2,0
5739886,2,0
17205126,2,0
22023747,2,0
2024118,2,0
12206276,2,0
13348215,2,0
7508039,2,0
20058065,2,0
24550497,2,0
1464223,2,0
19614068,2,0
9823566,2,0
5448063,2,0
21261896,2,0
19829748,2,0
89362,2,0
9654210,2,0
316193,2,0
12214783,2,0
13317001,2,0
17192081,2,0
7021974,2,0
17041583,2,0
8119865,2,0
19080719,2,0
22790839,2,0
16330241,2,0
6659748,2,0
1125835,2,0
21489549,2,0
8148878,2,0
16122383,2,0
17115048,2,0
23837942,2,0
11223068,2,0
23896644,2,0
19174601,2,0
248449,2,0
1719797,2,0
181607,2,0
953147,2,0
15020722,2,0
8419537,2,0
6893148,2,0
170548,2,0
21207222,2,0
13030037,2,0
16498120,2,0
1076155,2,0
13479612,2,0
663146,2,0
13534119,2,0
5518213,2,0
235194,2,0
8764514,2,0
12454564,2,0
5727065,2,0
417081,2,0
12906284,2,0
1033483,2,0
14550434,2,0
8440687,2,0
7612721,2,0
11138170,2,0
592112,2,0
7345455,2,0
12401157,2,0
401674,2,0
9739838,2,0
23729991,2,0
22480121,2,0
1517894,2,0
18746765,2,0
10989307,2,0
22712653,2,0
8457957,2,0
15518871,2,0
114498,2,0
16023795,2,0
20623645,2,0
12468249,2,0
24108001,2,0
15765734,2,0
13481114,2,0
7173726,2,0
7613735,2,0
6229145,2,0
17270598,2,0
13306277,2,0
7629209,2,0
23890708,2,0
5288348,2,0
23820597,2,0
20810231,2,0
11659405,2,0
12076873,2,0
1374243,2,0
17761022,2,0
22691869,2,0
21885107,2,0
6207083,2,0
10041475,2,0
14650842,2,0
442899,2,0
10476583,2,0
19134012,2,0
15486811,2,0
19501318,2,0
16645083,2,0
5470694,2,0
23060420,2,0
18257205,2,0
12682655,2,0
9031231,2,0
484518,2,0
12595076,2,0
106482,2,0
8530932,2,0
11598575,2,0
15441655,2,0
22867768,2,0
10041509,2,0
10568073,2,0
23885616,2,0
17953558,2,0
18470175,2,0
6779054,2,0
9708622,2,0
16508066,2,0
8249621,2,0
16080299,2,0
21344940,2,0
470655,2,0
9817518,2,0
8078868,2,0
7637769,2,0
8633254,2,0
327120,2,0
22627235,2,0
24405032,2,0
13991006,2,0
19255574,2,0
6014976,2,0
15361730,2,0
738216,2,0
21271924,2,0
5664273,2,0
1436051,2,0
7251530,2,0
8385577,2,0
23388487,2,0
8213693,2,0
6799429,2,0
13067555,2,0
18147145,2,0
718854,2,0
6302249,2,0
1192610,2,0
23922335,2,0
22391815,2,0
7214957,2,0
7959475,2,0
5767593,2,0
7272215,2,0
9765472,2,0
22848051,2,0
20794335,2,0
6808680,2,0
8010142,2,0
18725826,2,0
24750930,2,0
9649363,2,0
21633634,2,0
16133007,2,0
24415284,2,0
15768565,2,0
13646437,2,0
1941446,2,0
1454186,2,0
16344077,2,0
17553670,2,0
5891317,2,0
6185802,2,0
280697,2,0
24716160,2,0
1444205,2,0
1955432,2,0
307359,2,0
11522976,2,0
8632757,2,0
15286055,2,0
1655275,2,0
8322217,2,0
6480908,2,0
10204429,2,0
22689913,2,0
17489984,2,0
15337197,2,0
676895,2,0
18272202,2,0
16110651,2,0
11492894,2,0
8179598,2,0
13459632,2,0
17213934,2,0
15501407,2,0
34330,2,0
21852927,2,0
6359369,2,0
1866491,2,0
7164668,2,0
10278985,2,0
7899357,2,0
7925526,2,0
6105924,2,0
17827539,2,0
23871097,2,0
630684,2,0
23923515,2,0
8156652,2,0
1008087,2,0
8266962,2,0
850752,2,0
40562,2,0
20591921,2,0
21980367,2,0
66924,2,0
12040801,2,0
11287781,2,0
1133778,2,0
7376102,2,0
10520676,2,0
36485,2,0
7731855,2,0
2021082,2,0
22253623,2,0
829280,2,0
18230833,2,0
5561481,2,0
7383265,2,0
21002150,2,0
629384,2,0
19187265,2,0
13629827,2,0
22412101,2,0
474314,2,0
181878,2,0
9847981,2,0
19331802,2,0
857028,2,0
8302025,2,0
6983257,2,0
3833642,2,0
13915135,2,0
8791157,2,0
117402,2,0
7703727,2,0
12776787,2,0
365037,2,0
2030077,2,0
16862997,2,0
1404613,2,0
697564,2,0
5355012,2,0
15016653,2,0
5431792,2,0
1243916,2,0
1831609,2,0
22044296,2,0
21456718,2,0
8678272,2,0
1359927,2,0
60183,2,0
46426,2,0
1018794,2,0
24656261,2,0
24212502,2,0
6285,2,0
6956736,2,0
8703040,2,0
9616765,2,0
585869,2,0
14043942,2,0
10989263,2,0
23691416,2,0
7512470,2,0
7866464,2,0
6636401,2,0
13472168,2,0
23902958,2,0
21096458,2,0
9653614,2,0
442070,2,0
1659105,2,0
7996243,2,0
6074041,2,0
19418825,2,0
8361120,2,0
971706,2,0
1672502,2,0
749929,2,0
18270230,2,0
2889075,2,0
259973,2,0
5301878,2,0
1206076,2,0
1195910,2,0
1856326,2,0
9167960,2,0
10133479,2,0
101058,2,0
18066181,2,0
10037881,2,0
18713776,2,0
17583940,2,0
9888636,2,0
11551879,2,0
831486,2,0
18355504,2,0
16223623,2,0
14522746,2,0
11013322,2,0
6520559,2,0
6382873,2,0
24260376,2,0
10140270,2,0
19158216,2,0
6111834,2,0
8208993,2,0
11729372,2,0
19757825,2,0
13250065,2,0
14325287,2,0
7547858,2,0
6151537,2,0
1314571,2,0
21491546,2,0
17550169,2,0
8620902,2,0
1097324,2,0
7302883,2,0
18464002,2,0
7216807,2,0
8265807,2,0
13775278,2,0
18174658,2,0
8048280,2,0
14558281,2,0
11212405,2,0
14295964,2,0
539780,2,0
14701079,2,0
24519695,2,0
2717,2,0
11039281,2,0
5741775,2,0
18986624,2,0
15891530,2,0
21738218,2,0
10512524,2,0
9660922,2,0
14654901,2,0
10102870,2,0
6158756,2,0
7787857,2,0
14178099,2,0
367784,2,0
5865978,2,0
10425075,2,0
24165810,2,0
653976,2,0
7889451,2,0
12857373,2,0
201236,2,0
12874740,2,0
18213223,2,0
1222890,2,0
1608960,2,0
22658050,2,0
99482,2,0
9743561,2,0
7394465,2,0
1357158,2,0
1452282,2,0
15132984,2,0
23462205,2,0
767963,2,0
5319282,2,0
23925124,2,0
18191204,2,0
7246739,2,0
13793948,2,0
11508687,2,0
5499393,2,0
515932,2,0
13863722,2,0
882295,2,0
10147026,2,0
8400746,2,0
22789297,2,0
16592277,2,0
10644246,2,0
380713,2,0
1925652,2,0
14807733,2,0
12198432,2,0
445530,2,0
15645016,2,0
14164285,2,0
7522599,2,0
24716631,2,0
1128975,2,0
1209502,2,0
7062027,2,0
18507747,2,0
5359556,2,0
21978053,2,0
890553,2,0
24001984,2,0
18957095,2,0
5609335,2,0
21545596,2,0
21966976,2,0
390098,2,0
7816913,2,0
5781247,2,0
22625208,2,0
6073134,2,0
5433081,2,0
5475050,2,0
23325778,2,0
8491435,2,0
18391805,2,0
6106552,2,0
19281046,2,0
11211663,2,0
8603134,2,0
16064140,2,0
247335,2,0
1544220,2,0
11761275,2,0
8239820,2,0
14141356,2,0
17542524,2,0
16175184,2,0
10203381,2,0
56312,2,0
1013629,2,0
25025066,2,0
17991397,2,0
23299303,2,0
5144122,2,0
19875439,2,0
1919134,2,0
18134282,2,0
18702354,2,0
13009159,2,0
12969355,2,0
15795954,2,0
19807941,2,0
5292265,2,0
19962509,2,0
15426624,2,0
12834119,2,0
10673230,2,0
15827792,2,0
23806558,2,0
5815495,2,0
517033,2,0
655396,2,0
8852478,2,0
9988638,2,0
14361,2,0
16689395,2,0
19280985,2,0
15811529,2,0
7675578,2,0
8211768,2,0
14224625,2,0
191000,2,0
805300,2,0
771194,2,0
12072511,2,0
1582201,2,0
363365,2,0
24688907,2,0
961283,2,0
7527335,2,0
7937364,2,0
8950174,2,0
10267692,2,0
20391965,2,0
97365,2,0
24776924,2,0
17923861,2,0
19496172,2,0
14648911,2,0
7907374,2,0
12426892,2,0
24580080,2,0
5542047,2,0
22589476,2,0
6455348,2,0
10882270,2,0
5695097,2,0
1847948,2,0
250022,2,0
19181896,2,0
527980,2,0
13171038,2,0
1193904,2,0
9913201,2,0
959889,2,0
12173923,2,0
20829088,2,0
10612035,2,0
7514642,2,0
20598294,2,0
19039763,2,0
5996844,2,0
13637175,2,0
15378144,2,0
1330305,2,0
7396490,2,0
738477,2,0
1025866,2,0
13678853,2,0
473947,2,0
21292826,2,0
127126,2,0
6977705,2,0
12158037,2,0
11387549,2,0
12477219,2,0
6583480,2,0
17773534,2,0
19376200,2,0
13399821,2,0
11667255,2,0
15954995,2,0
1821863,2,0
18259598,2,0
22188980,2,0
22502159,2,0
7806507,2,0
22248452,2,0
19368846,2,0
11813836,2,0
9309053,2,0
8818147,2,0
22080161,2,0
20892530,2,0
13358128,2,0
948821,2,0
16473724,2,0
8522828,2,0
7825949,2,0
932072,2,0
18017124,2,0
16254812,2,0
12290807,2,0
12023367,2,0
23890172,2,0
8139218,2,0
20610874,2,0
8311243,2,0
500155,2,0
12299927,2,0
13879075,2,0
8063253,2,0
262216,2,0
1469168,2,0
1570490,2,0
12053975,2,0
5620383,2,0
73383,2,0
23067946,2,0
1324837,2,0
18764455,2,0
11645969,2,0
120903,2,0
6395344,2,0
12669263,2,0
7445027,2,0
18925736,2,0
17532147,2,0
140253,2,0
9799676,2,0
11554483,2,0
1077219,2,0
10411897,2,0
17868029,2,0
9785479,2,0
1054449,2,0
5726875,2,0
16522741,2,0
10255210,2,0
20210596,2,0
15389536,2,0
21414227,2,0
24711695,2,0
11302264,2,0
22237729,2,0
16559474,2,0
8175604,2,0
663454,2,0
8348760,2,0
184345,2,0
7166308,2,0
7056888,2,0
409537,2,0
555994,2,0
1742849,2,0
23572603,2,0
13929020,2,0
24184848,2,0
7741807,2,0
6302529,2,0
13744053,2,0
13841395,2,0
33186,2,0
19133977,2,0
22667899,2,0
20267991,2,0
1864446,2,0
13468105,2,0
7312977,2,0
1609505,2,0
1387693,2,0
361204,2,0
5552,2,0
22443917,2,0
102419,2,0
13565,2,0
1298401,2,0
536316,2,0
19963450,2,0
19359639,2,0
5491071,2,0
7780030,2,0
7570451,2,0
8465498,2,0
14131518,2,0
21351506,2,0
1643019,2,0
1170112,2,0
12878021,2,0
15081723,2,0
1537871,2,0
22521972,2,0
11690419,2,0
2213514,2,0
5323201,2,0
24608941,2,0
170605,2,0
23934265,2,0
18004978,2,0
5996644,2,0
23691833,2,0
10192938,2,0
10515913,2,0
390742,2,0
1962482,2,0
10193063,2,0
8023507,2,0
33116,2,0
6000961,2,0
8562774,2,0
17631674,2,0
172920,2,0
986114,2,0
491065,2,0
11086877,2,0
7405086,2,0
10260413,2,0
5918564,2,0
5404,2,0
11257747,2,0
14303066,2,0
16746841,2,0
11903547,2,0
18734332,2,0
11810272,2,0
6607397,2,0
724347,2,0
5214065,2,0
21672282,2,0
12048703,2,0
20686895,2,0
1673683,2,0
12350620,2,0
17245638,2,0
6948575,2,0
21696682,2,0
993390,2,0
6819007,2,0
6146379,2,0
8428046,2,0
746772,2,0
19708612,2,0
22009255,2,0
5578095,2,0
11137817,2,0
8693052,2,0
7585207,2,0
8432401,2,0
7010744,2,0
10385735,2,0
11093678,2,0
11288824,2,0
5849913,2,0
818310,2,0
5752817,2,0
41421,2,0
14811336,2,0
22561201,2,0
18159781,2,0
22101992,2,0
393748,2,0
9983396,2,0
16379981,2,0
22696831,2,0
17518925,2,0
1239638,2,0
6255340,2,0
14923346,2,0
1982203,2,0
15216764,2,0
5345840,2,0
10690741,2,0
6396474,2,0
22618977,2,0
8327377,2,0
11651270,2,0
8654327,2,0
17057070,2,0
12181579,2,0
10603715,2,0
5901843,2,0
6984089,2,0
700831,2,0
9632908,2,0
19114646,2,0
11797298,2,0
6172580,2,0
17304287,2,0
7506936,2,0
12986924,2,0
23656139,2,0
13634361,2,0
6373818,2,0
5799091,2,0
13849777,2,0
9147317,2,0
22601173,2,0
15890505,2,0
17645452,2,0
15193984,2,0
18761559,2,0
9644693,2,0
7762414,2,0
8331000,2,0
1035363,2,0
15590800,2,0
20211473,2,0
5448210,2,0
13882737,2,0
5899,2,0
917132,2,0
7280439,2,0
566240,2,0
1192667,2,0
1511537,2,0
16454001,2,0
1129450,2,0
7470947,2,0
7639308,2,0
1122535,2,0
480443,2,0
683724,2,0
21206268,2,0
1439103,2,0
6916159,2,0
12763911,2,0
2143119,2,0
5132902,2,0
15915653,2,0
349825,2,0
7449134,2,0
1024244,2,0
5132826,2,0
10564537,2,0
1731105,2,0
6458623,2,0
14158650,2,0
20906347,2,0
19432310,2,0
10124288,2,0
516598,2,0
6204714,2,0
7985879,2,0
21740503,2,0
24856540,2,0
5396072,2,0
17680906,2,0
20330212,2,0
8963561,2,0
6190399,2,0
18670493,2,0
10584348,2,0
11084708,2,0
9812579,2,0
361138,2,0
7044769,2,0
21154894,2,0
15966203,2,0
5280924,2,0
16893894,2,0
432622,2,0
15248158,2,0
475587,2,0
1538171,2,0
22435089,2,0
12835970,2,0
453059,2,0
13490436,2,0
5487810,2,0
1449981,2,0
23923379,2,0
13025251,2,0
24314247,2,0
12081858,2,0
16957296,2,0
1405796,2,0
7631756,2,0
148703,2,0
10763223,2,0
6063524,2,0
23479174,2,0
5792054,2,0
23846511,2,0
12199879,2,0
8802156,2,0
14458068,2,0
21396466,2,0
21484129,2,0
22719649,2,0
1555608,2,0
17554137,2,0
6621703,2,0
5443031,2,0
954646,2,0
6820482,2,0
12660092,2,0
6760589,2,0
7241847,2,0
189437,2,0
11345162,2,0
2047142,2,0
366526,2,0
13356640,2,0
8812780,2,0
11525642,2,0
12626670,2,0
19610781,2,0
13976513,2,0
18307957,2,0
5963877,2,0
11185109,2,0
15101836,2,0
16846923,2,0
14183088,2,0
1855014,2,0
13610786,2,0
11714646,2,0
11068201,2,0
17144991,2,0
24331866,2,0
20775608,2,0
10937339,2,0
438318,2,0
642835,2,0
9759541,2,0
7598735,2,0
7742,2,0
1046182,2,0
5188575,2,0
1074011,2,0
8212916,2,0
11273833,2,0
2221604,2,0
11896347,2,0
1261498,2,0
1727134,2,0
617879,2,0
14076995,2,0
11165540,2,0
8111641,2,0
8317589,2,0
811214,2,0
9614386,2,0
6819681,2,0
6810422,2,0
12914818,2,0
6449188,2,0
540802,2,0
6183088,2,0
16338842,2,0
17590309,2,0
5343015,2,0
1801666,2,0
355559,2,0
820225,2,0
9983287,2,0
5572612,2,0
1867937,2,0
21790404,2,0
739085,2,0
8235684,2,0
19455936,2,0
9779629,2,0
8139037,2,0
14315707,2,0
1192772,2,0
13468837,2,0
14419516,2,0
12209552,2,0
11818188,2,0
7511130,2,0
5746554,2,0
1701099,2,0
463488,2,0
1799169,2,0
7303344,2,0
7800998,2,0
8700237,2,0
15004778,2,0
13617369,2,0
20398368,2,0
11474831,2,0
11996155,2,0
6904580,2,0
23658193,2,0
7160100,2,0
11020809,2,0
16277844,2,0
14885591,2,0
1840435,2,0
21226775,2,0
13520575,2,0
9882501,2,0
1239346,2,0
5638238,2,0
5193900,2,0
18724987,2,0
6384595,2,0
7497056,2,0
6557628,2,0
359841,2,0
9716687,2,0
11279220,2,0
1488860,2,0
23454003,2,0
752568,2,0
22892443,2,0
12090062,2,0
8109,2,0
6711024,2,0
12577439,2,0
15821552,2,0
7772836,2,0
22080084,2,0
17470757,2,0
9811597,2,0
823859,2,0
16112095,2,0
5630666,2,0
7728356,2,0
17722306,2,0
16724175,2,0
1314503,2,0
8728811,2,0
16506709,2,0
16204516,2,0
15243108,2,0
13382890,2,0
18516279,2,0
5365686,2,0
18646707,2,0
9748795,2,0
11451864,2,0
20523924,2,0
12190181,2,0
21692694,2,0
17612698,2,0
9189979,2,0
6206697,2,0
618278,2,0
23608258,2,0
6605462,2,0
17849555,2,0
18182991,2,0
262399,2,0
180875,2,0
1268618,2,0
8018825,2,0
7084155,2,0
1979651,2,0
9143196,2,0
2143968,2,0
184652,2,0
549790,2,0
7976922,2,0
38780,2,0
2230805,2,0
7111203,2,0
21810985,2,0
18300695,2,0
49432,2,0
21138938,2,0
7689493,2,0
13152463,2,0
7727495,2,0
22597429,2,0
11479952,2,0
11052739,2,0
8006264,2,0
14305596,2,0
15443083,2,0
5388289,2,0
7127746,2,0
5267476,2,0
6310999,2,0
138738,2,0
11660004,2,0
1499568,2,0
8225451,2,0
16514495,2,0
17392204,2,0
23564375,2,0
8454428,2,0
18154482,2,0
10380205,2,0
475883,2,0
6974479,2,0
1145415,2,0
2236413,2,0
1286890,2,0
7695796,2,0
912709,2,0
18684858,2,0
19722285,2,0
2091620,2,0
17955020,2,0
11570023,2,0
14121092,2,0
11990388,2,0
22562395,2,0
899149,2,0
16284632,2,0
6491655,2,0
1915165,2,0
8216897,2,0
11156758,2,0
8241706,2,0
16880197,2,0
7673394,2,0
21200563,2,0
11656999,2,0
16885824,2,0
8386098,2,0
9954584,2,0
16283984,2,0
8586757,2,0
8394341,2,0
6135915,2,0
20526556,2,0
7490959,2,0
10132369,2,0
9097443,2,0
8069910,2,0
24035109,2,0
5502700,2,0
13073333,2,0
7625054,2,0
23155338,2,0
24171944,2,0
12844987,2,0
304826,2,0
159291,2,0
21440829,2,0
737068,2,0
12388413,2,0
21657566,2,0
21649226,2,0
5548666,2,0
8168784,2,0
6095924,2,0
15060927,2,0
14545563,2,0
5827528,2,0
5460561,2,0
15077965,2,0
5342518,2,0
2097181,2,0
1221608,2,0
1608261,2,0
8129209,2,0
12070205,2,0
14853506,2,0
11552129,2,0
20872857,2,0
9060292,2,0
23822568,2,0
469576,2,0
8064791,2,0
11508298,2,0
10533445,2,0
625995,2,0
9121040,2,0
18353734,2,0
1223344,2,0
14717427,2,0
13728841,2,0
20201048,2,0
9074304,2,0
6199806,2,0
22221452,2,0
11232814,2,0
20858229,2,0
15501033,2,0
5828356,2,0
22723030,2,0
22176552,2,0
18591813,2,0
23918217,2,0
101309,2,0
5338484,2,0
21463605,2,0
18386954,2,0
9848430,2,0
6100767,2,0
17318042,2,0
7037546,2,0
20973100,2,0
6156216,2,0
2047900,2,0
17982277,2,0
58296,2,0
5849867,2,0
607815,2,0
22156370,2,0
23068943,2,0
5377809,2,0
1748009,2,0
11354939,2,0
17151698,2,0
7641678,2,0
18098582,2,0
5368061,2,0
14301890,2,0
18632279,2,0
524096,2,0
20397490,2,0
8735680,2,0
7611639,2,0
11669346,2,0
8239655,2,0
9724807,2,0
141338,2,0
11712767,2,0
7032157,2,0
21715057,2,0
1743099,2,0
22277227,2,0
14318771,2,0
22618553,2,0
12143481,2,0
804091,2,0
6212803,2,0
23187574,2,0
2160263,2,0
5502952,2,0
24069155,2,0
8892196,2,0
19010993,2,0
5596801,2,0
5884313,2,0
7910659,2,0
8450687,2,0
374012,2,0
19985707,2,0
7340322,2,0
728584,2,0
10105079,2,0
6620989,2,0
24741095,2,0
5980067,2,0
11322227,2,0
14719692,2,0
7011179,2,0
7759062,2,0
11418993,2,0
1491150,2,0
23398711,2,0
9047296,2,0
10472247,2,0
1876510,2,0
8099436,2,0
18714837,2,0
5273486,2,0
19938968,2,0
12285755,2,0
21673627,2,0
5675295,2,0
10261892,2,0
6917625,2,0
24290649,2,0
11062292,2,0
19969588,2,0
6582907,2,0
730689,2,0
5318896,2,0
654739,2,0
23998036,2,0
22296330,2,0
5681066,2,0
8242658,2,0
19997359,2,0
5702771,2,0
125831,2,0
1043148,2,0
1263776,2,0
1796468,2,0
5731500,2,0
19458787,2,0
332255,2,0
8543543,2,0
530899,2,0
8027689,2,0
11401266,2,0
600665,2,0
459800,2,0
8550962,2,0
10806640,2,0
8896807,2,0
8822218,2,0
6650584,2,0
5386452,2,0
2097343,2,0
194866,2,0
17259211,2,0
8237586,2,0
8611151,2,0
59851,2,0
1245848,2,0
11436889,2,0
8019821,2,0
16716887,2,0
10860478,2,0
18955439,2,0
7697081,2,0
20753470,2,0
22400614,2,0
342402,2,0
7772122,2,0
10614290,2,0
41398,2,0
19982553,2,0
23716613,2,0
12511702,2,0
22432552,2,0
970098,2,0
17473926,2,0
9136754,2,0
1468841,2,0
1044988,2,0
9833803,2,0
11051350,2,0
6319662,2,0
1851054,2,0
15232170,2,0
1070764,2,0
7245122,2,0
5828280,2,0
14372712,2,0
19532527,2,0
8977683,2,0
11130930,2,0
13517271,2,0
307046,2,0
11294107,2,0
19949719,2,0
12796805,2,0
12137756,2,0
2086544,2,0
495043,2,0
10890363,2,0
23385365,2,0
6186241,2,0
9831855,2,0
6811243,2,0
7977553,2,0
10932698,2,0
10216999,2,0
1531443,2,0
10662589,2,0
21233512,2,0
10869203,2,0
1343572,2,0
24528901,2,0
17114963,2,0
22689196,2,0
938840,2,0
8376304,2,0
19523342,2,0
19331894,2,0
5726971,2,0
12829003,2,0
7845763,2,0
17990238,2,0
16974114,2,0
13564334,2,0
19184547,2,0
1306774,2,0
16980918,2,0
1120008,2,0
12410914,2,0
15358799,2,0
286558,2,0
928329,2,0
7366724,2,0
5686282,2,0
17677039,2,0
5634320,2,0
5951826,2,0
22982154,2,0
6317678,2,0
22143321,2,0
18186918,2,0
12825,2,0
9983195,2,0
19536261,2,0
23829141,2,0
5421731,2,0
5863194,2,0
23900126,2,0
9397796,2,0
12537624,2,0
464955,2,0
19974114,2,0
88086,2,0
17678177,2,0
23985966,2,0
13701020,2,0
16276027,2,0
11252640,2,0
599506,2,0
10101833,2,0
10303309,2,0
12995051,2,0
23394064,2,0
288051,2,0
10518643,2,0
12057437,2,0
21683798,2,0
18068225,2,0
1864874,2,0
7613519,2,0
1642367,2,0
11354540,2,0
22006774,2,0
22605067,2,0
123318,2,0
751444,2,0
14888645,2,0
5090055,2,0
10718490,2,0
21832497,2,0
12956292,2,0
10774500,2,0
21422602,2,0
20317234,2,0
252601,2,0
6018544,2,0
5576848,2,0
211542,2,0
5911923,2,0
17345166,2,0
486221,2,0
1217506,2,0
117797,2,0
20741839,2,0
19875735,2,0
164216,2,0
694387,2,0
711678,2,0
107496,2,0
23497611,2,0
6075875,2,0
18563975,2,0
1568551,2,0
12112979,2,0
7457180,2,0
8534142,2,0
8198480,2,0
7355134,2,0
7936750,2,0
14454745,2,0
11780749,2,0
19972563,2,0
20342640,2,0
5202783,2,0
6046530,2,0
8874743,2,0
18277558,2,0
14990256,2,0
5656887,2,0
12303514,2,0
7733426,2,0
18894162,2,0
14696539,2,0
9701503,2,0
19102035,2,0
17548385,2,0
11681806,2,0
8047250,2,0
12617438,2,0
1861262,2,0
6406912,2,0
18194533,2,0
13237466,2,0
134472,2,0
21733543,2,0
6169580,2,0
11486783,2,0
12688977,2,0
6911421,2,0
435309,2,0
21192103,2,0
1374708,2,0
6608614,2,0
11980951,2,0
12581113,2,0
421663,2,0
18394362,2,0
11331659,2,0
12650984,2,0
24463655,2,0
665732,2,0
21316076,2,0
23507980,2,0
5376522,2,0
10867019,2,0
16735953,2,0
1628542,2,0
22703483,2,0
20458570,2,0
5632087,2,0
10026173,2,0
8618481,2,0
605059,2,0
13316900,2,0
530517,2,0
253873,2,0
10684796,2,0
14407547,2,0
23443976,2,0
16539214,2,0
2153142,2,0
5575339,2,0
23347375,2,0
22827907,2,0
7037892,2,0
19430982,2,0
9713278,2,0
421589,2,0
756751,2,0
62407,2,0
6036095,2,0
7578637,2,0
22252160,2,0
823144,2,0
11600955,2,0
5479170,2,0
7809212,2,0
21354594,2,0
7706515,2,0
14574796,2,0
6216704,2,0
19337351,2,0
11810423,2,0
13785392,2,0
17624782,2,0
20658817,2,0
14387704,2,0
1775627,2,0
23921624,2,0
7554741,2,0
18714929,2,0
23077485,2,0
20506288,2,0
19498064,2,0
2006428,2,0
6256760,2,0
324215,2,0
10781553,2,0
1159944,2,0
24338648,2,0
5243040,2,0
382033,2,0
377266,2,0
22362931,2,0
5667295,2,0
7031943,2,0
902591,2,0
12806130,2,0
20254202,2,0
7486461,2,0
21378971,2,0
22052600,2,0
8149186,2,0
23067593,2,0
20141144,2,0
